gx,gy,gz,x,y,z
0,0,0,64,0,1
0,0,-1,60,-1,2
1,0,0,61,-3,-1
2,-1,0,62,-1,0
3,-1,-1,63,1,2
3,0,-1,65,2,3
2,0,-1,64,1,0
1,0,-1,63,-1,-2
2,0,-1,64,0,0
2,0,-1,66,1,-1
2,0,-1,64,-1,-2
3,0,-1,62,-1,-2
5,0,-1,62,0,0
5,0,-1,64,2,1
5,0,-1,66,2,1
5,0,0,64,3,2
5,0,0,62,1,1
5,0,0,60,0,0
5,0,-1,64,3,2
5,0,0,63,-1,-1
5,-1,0,62,0,-1
5,-1,-1,65,2,1
4,0,-1,63,2,0
4,0,-1,63,2,2
4,0,-1,63,0,1
4,0,0,62,-1,0
4,-1,0,64,1,0
4,-1,0,64,0,-1
4,0,-1,64,0,0
4,0,-1,63,2,1
4,0,-1,63,1,2
3,0,-1,66,1,-1
3,0,0,65,0,0
3,0,0,62,-1,-1
4,0,-1,61,0,1
4,0,-1,62,0,1
4,0,-1,64,1,1
3,0,-1,64,2,1
3,0,-1,64,1,0
3,0,-1,63,-1,-1
4,-1,-1,63,1,0
4,0,-1,65,0,-1
4,-1,-1,63,-1,-1
4,0,-1,62,4,-1
5,0,-2,60,2,3
4,-1,-2,63,3,3
3,-1,-2,65,4,0
3,-1,-1,63,3,-1
3,-1,-1,62,0,-1
3,-1,-1,62,4,-2
4,-1,-2,61,6,0
3,-1,-2,61,4,0
3,-1,-2,62,4,-1
3,-1,-2,64,5,-1
3,-1,-1,65,5,-2
2,-1,-1,65,4,-3
3,-1,0,62,5,-2
3,-1,-1,61,6,-2
3,-1,-1,60,6,-2
2,-1,-1,62,6,-1
2,-1,-1,66,4,-4
2,0,-1,66,7,-3
2,0,0,63,7,-3
2,0,0,59,5,-2
2,0,-1,63,7,-3
2,0,-1,66,4,-4
2,0,0,66,5,-4
2,0,0,64,6,-3
1,0,0,62,3,-2
1,0,0,63,4,-3
2,0,0,64,3,-4
2,0,0,64,2,-4
2,0,0,63,1,-3
3,0,-1,63,3,-3
2,0,-1,62,2,-2
2,0,-1,64,1,-4
3,0,0,62,2,-3
4,-1,-1,63,5,-5
4,0,-1,66,5,-3
3,0,-1,63,3,-3
3,0,-1,63,4,-2
2,0,-1,62,3,-4
3,0,-1,62,5,-3
2,0,-1,65,4,-1
1,0,0,63,3,-4
2,0,0,62,2,-4
2,0,0,63,4,-2
2,0,0,61,3,-3
1,0,0,62,4,-2
1,0,-1,63,4,-4
1,0,-1,65,2,-4
1,0,-1,65,3,-2
1,0,0,63,4,-3
1,0,0,62,2,-2
1,0,-1,65,2,-3
1,0,0,65,1,-3
1,0,0,64,1,-3
1,0,0,62,1,-2
2,0,0,62,1,-2
2,0,0,62,1,-1
2,-1,0,60,0,-1
2,-1,0,63,0,-2
2,-1,-1,64,1,-3
3,0,-1,65,2,-2
3,0,0,63,0,0
2,0,-1,62,5,-1
2,0,-1,64,3,-6
2,0,-1,64,-1,0
2,0,0,62,3,0
1,0,0,60,2,-1
1,-1,-1,62,2,-5
1,-1,-2,68,0,-8
2,0,-1,69,1,-5
2,1,0,68,-1,-4
3,1,2,62,-1,-1
3,1,2,61,0,1
3,1,1,59,-1,0
2,0,0,59,-2,0
2,0,-1,62,-1,-1
3,0,-1,65,-1,-2
3,0,-1,65,-1,-2
3,0,-1,65,0,-1
3,0,-1,63,1,-1
3,0,-1,62,0,-1
3,-1,-1,61,-1,1
3,-1,-2,63,0,1
3,-1,-2,63,0,-1
3,-1,-2,67,0,-4
4,0,-1,68,1,-7
5,0,-1,66,2,-2
5,0,0,62,2,-1
5,1,0,59,2,1
5,0,0,63,1,2
4,0,0,65,1,0
4,0,0,65,1,1
4,0,0,65,0,3
3,0,0,64,0,4
2,0,0,63,0,2
2,0,0,62,1,0
2,0,0,63,-1,2
2,0,0,65,-2,1
2,0,0,65,0,-1
2,0,0,61,0,-1
2,0,0,62,-1,3
2,0,0,62,-1,2
1,0,0,64,0,1
1,0,0,62,-1,1
1,0,0,63,-1,2
1,0,0,63,-2,1
1,0,0,64,-2,2
1,0,0,64,-2,2
2,0,0,62,-2,2
2,0,0,62,-2,4
1,0,0,63,-2,4
1,-1,0,65,-3,4
1,0,0,66,-2,4
0,0,0,63,-2,4
0,0,0,63,-2,4
0,0,-1,65,-3,4
0,0,0,65,-3,1
0,0,0,64,-2,2
0,-1,0,61,-2,3
0,-1,0,64,-2,1
1,-1,0,64,-3,2
1,0,0,64,-3,3
1,0,0,63,-4,2
1,0,0,62,-3,4
1,0,-1,64,-3,3
1,0,-1,62,-4,3
1,0,-1,62,-4,3
2,0,-1,63,-4,2
2,-1,-1,64,-1,5
1,-1,-1,64,0,3
1,-1,-1,63,-2,-1
2,-2,-1,61,-1,0
2,-2,-2,60,0,1
2,-2,-2,62,1,1
2,-2,-2,66,0,-1
2,-1,-2,69,1,1
2,0,-1,69,3,3
1,1,0,67,1,4
1,1,0,66,2,2
0,1,0,64,1,-1
1,1,0,62,-1,-2
2,0,0,62,-2,0
2,0,0,63,-2,3
2,1,0,62,-2,4
2,1,0,62,-1,3
2,0,0,61,-2,1
2,-1,0,61,-3,0
3,-1,-1,62,-2,1
3,-1,-1,63,-3,2
4,-1,-1,68,-1,5
3,0,-1,69,-1,6
3,0,0,68,-1,5
2,1,0,65,-2,4
2,2,0,63,-3,3
3,1,0,62,-2,3
3,1,0,62,-2,4
3,1,0,64,-2,7
3,1,0,64,-2,10
3,1,0,62,-3,9
2,1,0,62,-3,8
2,1,0,60,-4,5
3,0,0,60,-5,6
3,-1,0,62,-3,9
3,-1,-1,65,-3,11
2,-1,0,65,-2,11
1,0,0,63,-3,10
1,0,0,62,-3,8
1,0,-1,63,-3,6
1,-1,-1,63,-3,6
1,-1,-1,61,-3,8
1,-1,-1,62,-2,10
0,-1,-1,63,-2,7
0,0,-1,63,-4,5
0,-1,-1,62,-2,7
0,-1,-1,63,-1,7
0,0,-1,65,-3,5
1,0,-1,67,-3,7
1,1,0,66,-2,10
1,1,0,63,-2,12
0,1,0,61,-2,12
0,1,-1,61,-2,11
0,2,-1,62,-3,9
0,2,-1,63,-3,11
1,0,-1,62,-2,13
0,0,-1,61,-2,13
0,0,-1,62,-2,13
0,0,-1,64,-2,11
0,0,-1,64,-3,11
0,-1,0,63,-2,14
0,-1,0,62,-2,14
0,-1,-1,63,-2,11
0,0,0,64,-2,9
1,0,0,64,-2,8
1,0,0,64,-2,10
1,0,0,65,-1,11
1,0,0,63,-2,9
2,0,0,63,-2,11
2,0,0,62,-2,11
2,0,0,63,-2,12
2,0,0,63,-2,14
2,0,0,64,-2,17
2,0,0,65,-1,16
1,1,0,63,-3,14
1,0,1,60,-4,14
1,0,1,60,-4,15
1,0,0,61,-3,14
1,0,0,61,-4,13
1,-1,0,60,-3,14
1,-1,0,60,-4,12
1,-1,0,63,-4,12
1,-1,0,64,-3,13
1,-1,0,64,-2,12
1,-1,0,64,-4,10
2,-1,0,63,-4,12
2,-1,0,61,-3,12
2,-1,0,60,-5,11
3,-1,0,63,-5,13
3,-1,0,64,-4,18
2,-1,0,64,-3,18
2,0,0,63,-4,15
1,0,0,62,-5,13
1,0,0,61,-5,11
2,0,0,60,-5,9
2,-1,0,61,-5,10
3,-1,-1,63,-3,13
2,-1,-1,64,-4,14
2,0,0,62,-4,15
2,0,0,62,-2,14
2,0,-1,62,-3,10
2,0,0,60,-5,8
3,-1,-1,60,-3,11
3,-1,-1,61,-2,15
3,-1,-1,64,-2,15
2,-1,-1,66,-2,15
2,-1,-1,65,0,14
1,-1,-1,63,-1,12
2,-1,-1,63,-1,12
2,-1,-1,64,0,13
1,-1,-1,63,1,13
1,-1,-1,63,0,11
1,-1,-1,64,0,11
1,-1,-1,63,1,12
1,-1,-1,61,0,10
1,-2,-1,60,0,7
2,-2,-1,63,1,8
2,-2,-1,66,2,10
1,-2,-1,65,2,10
1,-1,-1,63,2,9
1,-1,-1,66,1,8
1,0,-1,62,2,8
1,-1,-1,61,2,7
1,-1,-1,63,2,2
1,-1,-1,63,2,4
2,-2,-1,66,3,8
2,-2,0,65,3,9
1,-2,0,63,2,6
1,-2,0,64,1,3
2,-3,0,65,2,2
2,-3,1,66,2,2
3,-3,1,65,2,2
2,-2,1,64,1,1
2,-2,1,65,0,0
2,-2,1,66,0,1
2,-1,1,66,0,3
2,0,1,63,-1,3
2,1,1,58,-2,3
2,0,0,62,-3,1
2,0,0,65,-3,1
2,-1,1,64,-3,2
2,-1,1,63,-4,4
1,-1,1,62,-4,6
1,0,1,60,-6,1
1,0,0,59,-8,-7
2,0,0,63,-8,-7
3,1,0,63,-5,2
2,0,0,63,-4,9
1,0,0,62,-6,7
0,0,0,63,-8,0
1,0,-1,63,-7,0
1,0,-1,65,-6,2
1,0,0,67,-8,-1
2,1,0,66,-8,0
3,1,1,66,-7,4
2,0,1,65,-8,6
2,0,1,63,-9,4
3,-1,1,61,-10,4
3,-2,0,61,-8,6
3,-1,-1,60,-7,5
2,0,-2,61,-7,3
3,-1,-2,63,-8,2
3,-1,-2,63,-9,1
4,0,-2,59,-10,2
4,0,-3,58,-6,4
5,0,-4,61,-2,3
5,1,-4,65,-3,2
6,0,-3,67,-3,3
6,-1,-2,67,-1,7
5,-1,-1,64,1,11
3,-2,0,65,1,10
2,-3,1,68,-1,6
1,-3,2,68,-4,4
1,-2,2,66,-2,4
0,-2,3,66,-2,3
0,-2,3,63,-4,0
0,-2,3,61,-6,-4
1,-2,2,59,-8,-4
1,-2,1,61,-9,-2
2,-1,0,62,-8,0
1,-1,0,63,-9,0
1,0,0,66,-9,-1
1,0,1,64,-10,-1
1,-1,1,63,-11,0
1,-1,1,62,-11,-1
1,-1,1,60,-12,-1
1,-2,1,60,-13,-3
1,-2,0,60,-13,-6
2,-2,0,61,-12,-5
3,-1,0,62,-13,-4
3,0,0,61,-13,-2
3,0,0,60,-12,-1
3,-1,0,62,-12,0
2,-1,-1,61,-13,1
2,-1,-1,67,-15,0
1,-1,0,64,-13,-2
1,-2,0,59,-13,-3
2,-2,0,57,-13,-1
2,-1,-2,66,-18,-3
2,-1,-1,67,-15,-5
3,-3,-1,59,-12,-9
4,-2,-2,58,-14,-9
6,0,-4,62,-12,-4
6,-1,-4,66,-10,2
5,0,-3,65,-8,5
3,0,-3,67,-8,3
2,0,-2,62,-10,1
2,-1,-2,61,-9,0
1,-2,-2,64,-8,-3
1,-2,-2,63,-8,-4
2,-2,-1,63,-8,-6
2,-1,-2,63,-8,-5
3,0,-2,63,-5,1
2,0,-2,62,-7,-1
2,0,-2,62,-7,-3
1,0,-2,64,-6,-1
1,0,-1,68,-7,-3
1,0,0,63,-7,-4
1,0,-1,61,-6,-3
2,0,-1,65,-6,-3
2,0,-1,65,-6,-1
2,0,0,61,-6,-2
2,0,-1,59,-6,-3
2,-1,-2,65,-6,-3
2,-1,-1,67,-6,-6
3,0,-1,63,-5,-3
3,0,-1,60,-5,-2
3,1,-1,63,-6,0
3,2,-1,63,-5,5
2,1,-1,61,-6,1
2,0,-1,62,-6,-1
3,1,-1,65,-5,-2
3,0,-1,63,-5,-4
3,0,-1,59,-5,-4
4,0,-1,58,-4,4
4,0,-2,61,-2,11
3,0,-2,68,-3,3
3,0,-1,64,-3,-3
4,1,-1,65,-2,1
4,1,-1,64,-2,6
4,1,-1,63,-1,9
3,0,-1,64,-2,5
3,0,-1,61,-1,5
3,0,-1,65,-1,5
4,0,-1,67,0,6
4,0,-1,61,0,11
3,-1,-1,62,0,9
2,-1,-1,65,0,4
2,-1,-1,64,1,4
2,-1,-1,65,1,3
3,-1,-1,68,0,-1
3,-1,0,66,1,0
3,-1,0,66,0,3
4,-1,0,66,1,6
4,-1,0,60,1,8
3,-1,0,63,0,7
3,0,-1,67,0,6
3,0,0,65,1,3
3,0,0,65,0,2
3,-1,0,63,0,7
3,-1,0,63,1,8
2,-1,0,63,-1,2
2,-1,0,62,-1,1
2,0,0,62,-1,2
3,0,0,60,-1,5
3,0,-1,59,-1,6
2,1,-1,63,-1,2
2,1,-1,66,0,1
3,1,-1,65,0,5
3,1,-1,63,1,8
2,0,-1,64,1,5
2,0,-1,65,1,4
2,-1,-1,65,1,3
2,0,0,66,1,0
3,0,0,61,0,5
3,0,0,60,2,13
2,-1,0,61,1,10
1,-1,-1,62,0,0
2,-1,-1,62,0,-1
3,0,-1,64,1,8
2,0,-1,64,2,9
1,0,-1,63,0,1
2,0,-1,63,1,0
2,-1,-1,65,2,4
2,-1,0,64,1,2
3,0,0,62,1,6
2,0,-1,62,2,11
2,0,-1,61,2,8
2,0,-1,63,2,6
2,0,-1,64,2,6
2,0,-1,64,3,6
1,-1,-1,64,3,7
1,-1,-1,64,3,7
1,0,-1,64,3,5
1,0,-1,65,3,5
1,0,-1,65,3,5
1,0,0,63,4,5
1,-1,0,61,3,2
1,-1,-1,62,2,3
2,0,-1,64,3,7
1,0,-1,63,3,6
1,-1,-1,64,3,5
1,0,-1,63,3,6
1,-1,-1,62,3,4
1,-1,-1,63,3,4
1,0,-1,64,3,5
1,0,-1,64,4,5
1,0,-1,64,4,4
1,0,-1,63,4,5
1,0,-1,62,3,4
1,0,-1,62,4,3
1,0,-1,65,4,2
1,-1,-1,64,4,4
1,-1,0,63,4,5
1,-1,-1,62,4,5
1,-1,-1,63,4,2
1,0,-1,64,3,1
1,0,-1,64,5,5
1,0,-1,63,5,7
1,-1,-1,63,5,7
0,-1,-1,64,5,6
0,-1,-1,65,5,8
0,0,-1,67,5,12
-1,0,0,66,6,14
-2,0,0,66,6,12
-3,0,0,66,7,9
-3,-1,0,64,6,4
-3,-1,1,61,5,1
-3,-1,0,60,4,1
-3,0,0,60,3,2
-3,0,0,59,2,2
-3,0,-1,58,2,1
-3,0,-1,61,2,2
-3,0,-1,63,3,4
-3,0,-1,63,4,2
-3,0,-1,63,3,1
-2,0,-1,64,4,4
-2,0,-1,66,5,8
-3,0,-1,67,7,12
-3,0,-1,63,8,10
-4,0,-1,62,7,3
-3,-1,-1,66,5,3
-3,0,-1,62,7,13
-4,-1,-1,63,7,11
-4,-1,-1,64,6,1
-3,-1,-1,64,5,-3
-2,-1,0,62,4,2
-2,-1,0,60,7,15
-3,-1,-1,63,6,8
-3,-1,-1,62,4,-1
-2,-1,-1,63,6,6
-3,-1,-1,66,6,7
-3,-1,0,66,4,0
-2,-1,0,61,4,3
-2,-1,0,60,6,12
-3,-1,-1,62,5,7
-3,-1,-1,62,4,1
-3,-1,-1,65,5,4
-3,-1,-1,66,5,4
-3,-1,0,63,4,1
-2,-1,0,61,5,2
-2,-1,0,60,5,2
-2,-1,-1,60,4,1
-2,-1,-1,58,4,6
-2,-1,-2,61,6,8
-3,-1,-2,64,6,1
-3,-1,-2,66,5,-5
-2,-1,-1,62,5,0
-1,-2,-1,59,7,9
-3,-1,-2,66,7,2
-3,-2,-2,69,6,-7
-2,-2,-1,68,6,-6
-1,-1,-1,65,6,-3
0,-1,-1,61,7,4
-1,-2,-1,64,7,2
-2,-2,-1,68,6,-5
-1,-1,0,69,6,-8
0,-2,0,67,6,-5
1,-2,1,64,6,-3
1,-2,1,58,5,-1
1,-1,0,61,5,2
0,-1,0,64,4,-1
0,-1,0,62,4,-4
0,-1,0,64,5,-5
0,-1,0,64,5,-6
1,-1,0,62,5,-5
1,0,0,62,5,-5
1,-1,0,60,5,-3
1,-1,-1,61,4,-5
1,-1,-1,60,4,-5
2,-2,-1,60,5,-2
1,-2,-1,61,4,-4
1,-2,-2,63,5,0
0,-2,-1,65,5,-3
0,-2,-1,63,5,-7
0,-2,-1,62,6,-6
0,-2,-1,63,6,-7
0,-2,-1,62,6,-8
0,-2,-2,64,7,-10
0,-1,-1,65,7,-11
0,-1,-1,62,8,-6
0,-1,-1,64,9,-7
0,-1,-1,64,8,-10
0,-1,-1,64,9,-9
0,-1,0,64,9,-9
0,-2,0,63,8,-11
0,-2,0,63,8,-10
0,-2,1,62,7,-11
0,-2,1,60,6,-10
0,-2,1,59,6,-9
0,-2,1,58,6,-10
-1,-2,0,60,5,-12
-1,-2,1,62,5,-14
0,-2,1,60,5,-13
-1,-2,1,60,4,-13
-1,-2,1,61,3,-16
0,-2,1,59,4,-15
-1,-1,1,62,4,-15
-1,-1,1,63,3,-17
0,-1,1,59,3,-14
-1,-1,1,58,3,-14
-1,0,0,62,2,-17
-1,0,0,65,2,-16
-1,0,1,64,2,-17
-1,0,1,65,1,-18
-1,0,1,65,1,-16
-1,0,1,67,1,-15
-1,0,2,67,0,-17
0,0,2,62,-1,-17
0,0,2,56,-2,-14
0,0,2,52,-3,-11
0,1,1,58,-4,-12
-1,0,0,63,-5,-16
0,0,1,61,-5,-17
0,0,1,57,-6,-14
0,0,1,52,-6,-10
0,0,0,60,-6,-12
0,0,0,66,-7,-15
0,0,0,62,-7,-15
0,-1,0,61,-7,-13
0,0,0,64,-7,-13
0,-1,1,61,-7,-13
0,-1,1,61,-9,-15
1,0,0,61,-9,-14
1,-1,0,61,-9,-8
0,-1,0,60,-9,-6
-1,0,0,59,-10,-11
-1,0,0,59,-10,-11
-1,0,0,59,-10,-10
-1,0,0,56,-11,-9
-1,1,-1,59,-9,-1
-3,1,-1,60,-9,-5
-4,1,-1,54,-10,-20
-3,2,-2,56,-10,-25
-1,2,-3,67,-8,-23
0,2,-2,67,-8,-18
1,2,-2,63,-6,-12
1,2,-2,63,-6,-11
2,2,-2,63,-5,-12
3,1,-2,63,-5,-9
3,1,-2,63,-4,-7
3,1,-2,64,-4,-9
4,1,-2,64,-4,-9
4,1,-2,62,-3,-4
4,1,-2,62,-3,2
4,1,-3,62,-1,8
3,1,-3,62,-2,6
2,0,-3,64,-1,3
2,0,-2,62,0,0
2,0,-2,59,1,1
2,0,-3,62,2,7
1,0,-3,64,3,9
0,0,-2,63,3,6
0,-1,-2,64,4,7
-1,-1,-2,65,5,7
-2,-2,-2,66,6,3
-2,-1,-2,69,6,-1
-2,-1,-1,70,6,1
-2,-1,0,67,6,2
-3,-1,0,65,6,1
-3,-1,0,66,5,1
-3,-1,0,68,6,3
-4,-2,1,68,7,-1
-4,-1,2,66,5,-7
-3,-1,2,62,5,-7
-3,-2,2,58,3,-8
-2,-1,2,59,1,-1
-3,-1,1,63,3,4
-4,-1,2,63,1,-7
-3,-1,1,64,0,-12
-3,-1,2,67,-1,-10
-2,-1,2,64,-1,-7
-2,-1,2,61,-2,-5
-2,-1,2,59,-4,-5
-2,0,1,62,-3,-4
-3,0,1,65,-4,-8
-2,-1,1,66,-5,-10
-2,0,1,65,-4,-4
-2,0,2,63,-5,-6
-2,-1,2,62,-6,-10
-1,0,1,63,-6,-7
-1,0,1,65,-7,-3
-2,0,2,62,-8,-1
-2,0,2,56,-9,-5
-2,0,1,57,-10,-7
-2,0,0,59,-10,-5
-2,0,0,61,-11,-7
-2,0,0,61,-11,-8
-1,0,0,60,-11,-3
-2,0,0,61,-11,-2
-2,0,0,63,-11,-4
-2,0,0,65,-11,-3
-2,0,0,66,-11,-3
-2,0,1,64,-11,-4
-1,0,1,61,-12,-6
-1,-1,0,62,-13,-7
-1,0,0,62,-12,-4
-1,0,0,60,-13,-6
0,-1,0,60,-13,-8
0,-1,0,59,-13,-6
0,0,0,58,-13,-5
0,0,-1,60,-14,-7
1,0,-1,59,-14,-8
1,0,-1,61,-14,-7
1,0,-1,67,-14,-7
2,0,-1,66,-14,-4
2,0,-1,63,-14,-1
1,0,-1,58,-14,2
1,1,-2,61,-13,3
1,1,-2,66,-12,4
0,1,-2,67,-12,3
0,0,-1,64,-11,3
0,0,-1,63,-11,2
0,0,-1,64,-11,2
0,1,-1,63,-11,2
-1,0,-1,64,-11,-1
0,0,-1,65,-11,-2
0,0,-1,62,-11,1
0,0,-1,59,-11,2
-1,1,-1,58,-11,2
-1,1,-2,56,-11,4
-1,2,-3,62,-10,1
-1,2,-3,67,-9,-1
0,1,-2,64,-8,1
0,0,-2,64,-8,6
0,0,-2,63,-7,8
0,0,-2,62,-6,7
0,0,-2,63,-6,5
0,0,-2,63,-5,6
0,0,-2,64,-5,6
0,0,-2,64,-5,7
0,0,-2,59,-4,8
0,0,-2,58,-4,10
0,0,-2,63,-4,6
0,-1,-2,65,-3,5
0,-1,-2,66,-2,6
0,-1,-2,63,-2,5
0,-1,-2,62,-1,6
0,0,-2,61,0,8
0,0,-2,61,0,6
0,0,-2,65,1,4
1,0,-2,67,1,5
1,-1,-2,64,2,6
1,-1,-2,62,2,6
1,-1,-2,62,2,9
1,-1,-2,64,3,11
0,-1,-2,66,3,7
0,-1,-1,70,3,4
0,-1,0,70,3,7
0,-2,0,67,4,10
-1,-2,1,65,3,9
-1,-2,1,64,2,5
-1,-1,1,63,2,4
-1,-1,1,63,1,4
-2,-1,1,63,0,2
-2,-1,1,61,0,0
-2,-2,1,59,-1,-3
-1,-1,1,59,-1,0
-1,-1,0,62,0,2
-1,-1,0,61,0,2
-1,-1,0,62,-1,-1
-1,-1,0,64,0,0
-1,-1,0,65,0,0
-1,-1,0,67,0,2
-1,-1,0,69,0,5
-1,-2,1,67,-1,1
-1,-2,1,64,-2,-2
-1,-2,1,66,-2,1
-1,-2,1,65,-2,4
-2,-2,1,62,-3,-2
-2,-3,1,59,-5,-5
-2,-2,1,59,-4,-2
-2,-2,1,60,-6,-5
-2,-2,0,59,-6,-7
-2,-2,0,59,-5,-6
-2,-2,0,59,-6,-9
-1,-1,-1,60,-6,-11
-1,-1,-1,64,-6,-11
-1,-1,-1,63,-5,-8
-1,-1,-1,62,-5,-7
-1,-1,-1,65,-5,-8
-1,-1,-1,65,-5,-11
0,-1,-1,65,-5,-11
0,-1,0,64,-5,-9
0,-1,-1,63,-5,-9
0,-1,-1,62,-5,-9
0,0,-1,62,-6,-10
0,0,-1,65,-5,-12
1,1,-1,65,-5,-11
1,1,0,63,-6,-11
1,1,0,57,-6,-6
1,1,-1,53,-6,-2
0,2,-2,55,-5,-2
0,3,-3,65,-4,-7
0,2,-3,71,-3,-8
1,1,-2,70,-3,-6
1,0,-1,62,-2,0
1,0,-1,57,-2,5
0,1,-2,62,-1,3
0,1,-2,67,-1,-1
0,1,-2,67,-1,-2
1,1,-2,66,0,-1
1,0,-1,65,1,3
1,0,-1,61,1,5
0,0,-1,60,1,2
0,0,-2,64,1,3
0,0,-1,64,1,5
0,0,-1,63,1,3
0,0,-1,65,2,2
-1,-1,-1,65,2,-1
0,-1,0,63,1,-1
0,-1,-1,63,2,2
0,0,-1,63,2,1
0,0,-1,62,2,0
0,0,-1,62,2,3
0,0,-1,65,3,7
-1,0,-1,65,2,2
-1,-1,0,62,1,1
-1,0,-1,63,3,7
-2,0,0,65,2,2
-2,-1,0,62,1,-3
-1,0,-1,64,3,6
-2,0,-1,67,3,5
-3,-1,0,64,1,-3
-2,-1,0,61,1,-1
-2,-1,0,63,3,3
-2,-1,0,65,1,-2
-2,-1,0,62,1,1
-2,-1,0,62,3,6
-2,-1,0,62,1,-2
-2,-1,0,60,1,0
-1,-1,-1,63,2,4
-2,-2,0,64,1,-2
-1,-2,0,63,2,3
-1,-1,-1,67,4,8
-2,-2,0,68,2,3
-2,-2,0,66,3,4
-3,-2,0,65,2,0
-3,-2,0,63,0,-6
-3,-1,0,62,0,-3
-3,-1,0,61,1,0
-4,-1,0,61,0,-7
-4,-1,0,60,-2,-11
-3,-1,0,60,0,0
-4,0,-1,65,2,2
-5,-1,0,66,-1,-13
-3,-1,0,61,-1,-9
-3,0,-1,64,3,4
-4,0,-1,68,1,-5
-4,-1,0,64,-1,-10
-2,-1,0,63,1,0
-3,0,0,67,2,4
-4,-1,0,65,0,-6
-3,-1,0,61,-1,-8
-2,-1,0,62,0,-3
-2,-1,0,64,1,1
-3,-1,0,64,0,-1
-3,-1,0,62,-1,-8
-3,-1,0,62,-2,-8
-2,-1,0,64,0,3
-3,0,0,65,1,3
-4,-1,1,62,-3,-10
-3,-1,0,64,-3,-5
-3,0,0,66,0,5
-5,0,1,60,-2,-5
-4,-1,1,58,-4,-10
-3,0,0,63,-2,-3
-4,-1,0,62,-3,-8
-3,0,0,61,-3,-3
-3,0,0,64,-2,0
-4,0,0,64,-5,-10
-3,0,0,66,-4,-5
-3,0,0,66,-4,-3
-3,-1,1,61,-6,-7
-2,-1,0,61,-5,-2
-2,0,0,64,-4,4
-3,0,0,63,-4,2
-4,0,0,62,-5,-4
-3,0,0,65,-5,-4
-3,-1,0,65,-4,-1
-3,-1,1,62,-4,1
-4,0,0,62,-5,-5
-3,0,0,66,-5,-5
-3,0,1,64,-4,0
-4,0,1,60,-6,-4
-4,0,0,63,-6,-6
-3,0,0,64,-6,-4
-3,0,0,63,-7,-4
-3,0,0,61,-7,-3
-3,0,0,64,-7,-2
-3,0,1,61,-8,-6
-3,0,0,57,-9,-7
-2,0,-1,60,-8,-1
-3,0,-1,66,-7,4
-4,0,0,66,-7,1
-4,0,0,62,-9,-5
-3,0,0,63,-9,-5
-3,0,-1,68,-8,-3
-2,0,-1,69,-7,-1
-2,0,0,67,-7,2
-3,1,0,68,-7,1
-3,1,0,66,-9,-5
-2,1,0,66,-8,-1
-2,1,0,67,-7,5
-3,1,1,64,-8,1
-3,0,1,62,-9,-3
-2,0,1,60,-9,0
-2,0,1,60,-10,2
-2,0,1,62,-10,2
-2,-1,1,64,-11,2
-2,0,1,61,-12,0
-2,0,1,61,-13,1
-2,0,1,61,-12,3
-2,0,1,62,-12,3
-2,0,1,60,-14,3
-2,0,1,58,-14,4
-2,-1,0,59,-14,0
-2,-1,0,61,-14,0
-1,0,0,62,-13,5
-2,0,0,61,-13,4
-3,-1,0,59,-14,-3
-2,-1,0,60,-15,-4
-1,-1,-1,63,-15,3
-1,-1,0,64,-12,5
-3,-1,0,61,-13,0
-2,-1,0,59,-15,-1
-1,-1,-1,60,-15,1
-1,-1,-1,60,-14,2
-2,-1,-1,61,-14,0
-2,-1,-1,63,-14,0
-2,-1,-1,62,-13,0
-3,-1,-1,62,-14,-1
-3,0,-1,61,-13,-2
-3,0,-1,62,-13,-3
-2,0,-1,64,-13,-3
-2,0,-1,64,-13,-1
-2,0,-1,65,-13,-1
-2,0,0,66,-13,1
-2,-1,0,68,-14,3
-2,0,0,65,-14,2
-2,0,0,63,-15,0
-2,0,0,65,-15,-3
-2,0,0,66,-15,-2
-1,-1,0,65,-14,-1
-2,-1,0,64,-14,-2
-1,-1,0,64,-14,-2
-1,-1,0,65,-14,0
-1,-2,0,66,-13,-1
-2,-1,1,64,-14,-3
-1,-1,1,60,-14,-5
-1,-1,1,58,-14,-6
-1,-1,1,58,-14,-6
-1,-1,0,55,-14,-3
-2,-2,0,58,-14,-4
-2,-2,0,59,-16,-9
-2,-2,0,55,-16,-10
-1,-2,0,53,-16,-7
-1,-2,-1,54,-16,-6
-1,-2,-1,56,-17,-8
0,-2,-1,57,-17,-7
0,-2,-2,59,-16,-7
0,-1,-2,60,-16,-7
0,-2,-2,59,-15,-4
-1,-2,-2,62,-14,-7
-1,-1,-2,63,-15,-12
0,-1,-1,59,-14,-9
0,-2,-2,62,-13,-5
-1,-1,-2,65,-14,-8
-1,-1,-1,65,-15,-13
-1,-1,-1,65,-14,-11
-1,-1,-2,65,-14,-10
-1,-1,-1,68,-14,-11
-1,-1,-1,69,-15,-12
-1,-1,-1,68,-15,-12
-1,-1,0,66,-14,-12
0,-1,0,64,-13,-11
-1,0,0,67,-13,-11
-1,0,0,66,-14,-15
0,0,1,62,-14,-13
0,0,0,62,-14,-11
-1,0,1,62,-15,-14
0,0,1,57,-14,-13
0,0,0,58,-14,-12
0,-1,0,60,-14,-10
0,0,1,59,-14,-11
0,0,0,57,-13,-11
0,0,0,56,-12,-11
-1,-1,0,54,-11,-12
0,-1,0,55,-11,-14
0,-1,-1,57,-11,-14
